customer_id,application_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_term,interest_rate,existing_loans,credit_score,repayment_history,transacted_amount,join_date,default_flag,loan_purpose,total_debt,total_transactions,total_spending,join_year,join_month,join_day,join_weekday,education_level_encoded,gender_encoded,region_East,region_North,region_South,region_West,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,loan_purpose_Unknown,annual_income_binned,annual_income_high,annual_income_quantile_binned,annual_income_kmeans_binned,annual_income_scaled,annual_income_log,annual_income_yeo_johnson,annual_income_box_cox,annual_income_log_col,annual_income_yeo_johnson_col,annual_income_box_cox_col,debt_to_income_ratio,avg_monthly_transaction,spending_to_income_ratio
CUST00391,APP000391,41.0,Male,Central,Bachelors,Salaried,111900.0,423112.68,60.0,20.69,4.0,881.0,Good,925283.98,2021-03-18,0.0,Education,623112.6799999999,185.0,925283.98,2021,3,18,3,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.8132353945175121,11.625369830810577,-0.841579343172863,-0.8415788501899637,11.625369830810577,-0.841579343172863,-0.8415788501899637,5.568428164180838,15.416666666666666,8.268773111947167
CUST00392,APP000392,46.0,Female,North,Bachelors,Student,193080.0,876248.46,48.0,19.92,2.0,769.0,Good,44135.33,2023-01-31,1.0,Education,976248.46,8.0,44135.33,2023,1,31,1,2.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.015480226776096302,12.170865068961348,0.24862422157282332,0.24862404357146642,12.170865068961348,0.24862422157282332,0.24862404357146642,5.056160160761546,0.6666666666666666,0.22858453188040254
CUST00393,APP000393,66.0,Male,East,PhD,Student,169260.0,645195.18,36.0,9.62,1.0,805.0,Average,2340419.15,2023-11-02,1.0,Education,695195.18,468.0,2340419.15,2023,11,2,3,4.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.2276831890801953,12.039197181277068,-0.017361184793170396,-0.01736118924355161,12.039197181277068,-0.017361184793170396,-0.01736118924355161,4.107237816153751,39.0,13.82727946780416
CUST00394,APP000394,63.0,Female,North,PhD,Self-employed,192832.6740496492,836970.27,60.0,9.54,2.0,492.0,Good,3431402.23,2019-10-14,1.0,Unknown,936970.27,686.0,3431402.23,2019,10,14,0,4.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.01295543152348501,12.169583303841526,0.24602610567396854,0.24602592921918667,12.169583303841526,0.24602610567396854,0.24602592921918667,4.858955649824712,57.166666666666664,17.79462143689961
CUST00395,APP000395,70.0,Female,South,Bachelors,Salaried,106810.0,509443.13,84.0,11.56,1.0,367.0,Poor,1139123.9,2022-09-14,1.0,Education,559443.13,227.0,1139123.9,2022,9,14,2,2.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8651960068898263,11.578816196459163,-0.9331945036959104,-0.9331939875711788,11.578816196459163,-0.9331945036959104,-0.9331939875711788,5.237692091638502,18.916666666666668,10.664855679658462
CUST00396,APP000396,48.0,Female,West,PhD,Salaried,199830.0,544324.99,12.0,13.14,4.0,793.0,Good,667716.08,2022-07-09,0.0,Education,744324.99,133.0,667716.08,2022,7,9,5,4.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0843867363071613,12.20522728831643,0.31834046974245295,0.3183402516793803,12.20522728831643,0.31834046974245295,0.3183402516793803,3.7247723826633505,11.083333333333334,3.3414038862839095
CUST00397,APP000397,52.0,Male,South,Masters,Salaried,214280.0,161499.88,48.0,13.94,2.0,351.0,Good,4436343.29,2020-05-25,0.0,Home,261499.88,887.0,4436343.29,2020,5,25,0,3.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.2318977085625523,12.275043516775122,0.4603724938654159,0.46037220398345463,12.275043516775122,0.4603724938654159,0.46037220398345463,1.2203596212450007,73.91666666666667,20.70339082793155
CUST00398,APP000398,50.0,Male,North,High School,Salaried,135940.0,788307.61,36.0,18.55,2.0,662.0,Average,1382373.61,2022-05-15,1.0,Education,888307.61,276.0,1382373.61,2022,5,15,6,0.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5678261368690969,11.819976247060126,-0.4561923451630558,-0.4561920454170146,11.819976247060126,-0.4561923451630558,-0.4561920454170146,6.53450842644971,23.0,10.16892335645611
CUST00399,APP000399,69.0,Male,North,Masters,Salaried,121790.0,431001.82,84.0,7.96,2.0,773.0,Average,1125826.97,2024-09-08,1.0,Education,531001.8200000001,225.0,1125826.97,2024,9,8,6,3.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7122745975897739,11.710061739902198,-0.674339938819726,-0.674339513927551,11.710061739902198,-0.674339938819726,-0.674339513927551,4.3599430171359135,18.75,9.243925823747238
CUST00400,APP000400,38.0,Female,Central,Bachelors,Student,107460.0,510078.52,60.0,7.59,1.0,820.0,Average,4286913.73,2022-06-20,0.0,Education,560078.52,857.0,4286913.73,2022,6,20,0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8585605652312793,11.584883270027714,-0.9212673852128296,-0.9212668714466888,11.584883270027714,-0.9212673852128296,-0.9212668714466888,5.211923581578433,71.41666666666667,39.8927399707801
CUST00401,APP000401,49.0,Female,East,Bachelors,Salaried,197030.0,789395.76,84.0,13.66,3.0,730.0,Poor,4087364.42,2023-07-31,0.0,Education,939395.76,817.0,4087364.42,2023,7,31,0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0558032953164973,12.191116355746367,0.28969623331059075,0.2896960313620727,12.191116355746367,0.28969623331059075,0.2896960313620727,4.767756139896767,68.08333333333333,20.744778334373777
CUST00402,APP000402,40.0,Other,East,Masters,Salaried,108880.0,606868.49,48.0,18.85,4.0,597.0,Good,2247248.89,2022-08-29,1.0,Education,806868.49,449.0,2247248.89,2022,8,29,0,3.0,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8440646773002997,11.598010821706389,-0.8954473483233527,-0.8954468403539688,11.598010821706389,-0.8954473483233527,-0.8954468403539688,7.410553631946804,37.416666666666664,20.63949532057935
CUST00403,APP000403,50.0,Male,South,PhD,Salaried,499100.0,217076.75,24.0,10.29,2.0,734.0,Good,2451301.92,2023-07-07,0.0,Business,317076.75,490.0,2451301.92,2023,7,7,4,4.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,3.139446159620024,13.120563759062184,2.222061668537021,2.2220625407668537,13.120563759062184,2.222061668537021,2.2220625407668537,0.6352957617796798,40.833333333333336,4.911434599409739
CUST00404,APP000404,20.0,Female,West,PhD,Salaried,132570.0,598428.01,48.0,17.91,5.0,497.0,Good,1096566.04,2022-04-26,1.0,Education,848428.01,219.0,1096566.04,2022,4,26,1,4.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6022283497757175,11.794873629949178,-0.5061235419516527,-0.5061232108474165,11.794873629949178,-0.5061235419516527,-0.5061232108474165,6.399800936856477,18.25,8.271537817471392
CUST00405,APP000405,35.0,Female,East,Bachelors,Salaried,48410.0,419480.2,12.0,11.42,3.0,427.0,Average,400725.34,2020-06-05,1.0,Personal,569480.2,80.0,400725.34,2020,6,5,4,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.4613649189808182,10.787482339609461,-2.457031111931408,-2.4570337443421595,10.787482339609461,-2.457031111931408,-2.4570337443421595,11.76344632418252,6.666666666666667,8.277567908120055
CUST00406,APP000406,42.0,Male,Central,Diploma,Salaried,192743.95143779067,480135.03,48.0,22.06,5.0,831.0,Average,2871424.81,2021-02-24,1.0,Unknown,730135.03,574.0,2871424.81,2021,2,24,2,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,0.012049718116129251,12.169123098801311,0.24509332022429337,0.24509314432566115,12.169123098801311,0.24509332022429337,0.24509314432566115,3.788088998199543,47.833333333333336,14.897535777619398
CUST00407,APP000407,59.0,Male,South,PhD,Salaried,156920.0,47745.05,60.0,22.23,4.0,710.0,Good,500741.16,2023-09-19,1.0,Education,247745.05,100.0,500741.16,2023,9,19,1,4.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.3536544968747645,11.963497772977158,-0.16946048533291083,-0.16946038247451808,11.963497772977158,-0.16946048533291083,-0.16946038247451808,1.5787883712186386,8.333333333333334,3.191039822585887
CUST00408,APP000408,48.0,Female,South,Masters,Self-employed,283750.0,225828.76,60.0,12.05,4.0,364.0,Good,2251879.99,2023-04-02,1.0,Home,425828.76,450.0,2251879.99,2023,4,2,6,3.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,0.9410732962844909,12.555852372000615,1.0368805048151872,1.0368801136311767,12.555852372000615,1.0368805048151872,1.0368801136311767,1.5007128080605883,37.5,7.936112965240652
CUST00409,APP000409,20.0,Female,Central,PhD,Student,187970.0,295417.32,48.0,10.91,2.0,540.0,Good,4703081.02,2020-12-13,0.0,Education,395417.32,940.0,4703081.02,2020,12,13,6,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.0366845530318655,12.144042974594361,0.19429240045936894,0.19429225553329313,12.144042974594361,0.19429240045936894,0.19429225553329313,2.103608109761612,78.33333333333333,25.02024791058195
CUST00410,APP000410,57.0,Female,West,Masters,Salaried,107270.0,718700.81,60.0,13.99,2.0,668.0,Average,4764643.6,2022-05-17,0.0,Education,818700.81,952.0,4764643.6,2022,5,17,1,3.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8605001558699314,11.583113621818928,-0.9247466842733532,-0.9247461697980164,11.583113621818928,-0.9247466842733532,-0.9247461697980164,7.6320795928070035,79.33333333333333,44.41688433966309
CUST00411,APP000411,63.0,Male,Central,Bachelors,Salaried,141040.0,31262.62,24.0,11.09,1.0,835.0,Good,1204268.11,2023-07-22,0.0,Education,81262.62,240.0,1204268.11,2023,7,22,5,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5157634407789589,11.856805907233797,-0.3828169634458384,-0.38281671190305044,11.856805907233797,-0.3828169634458384,-0.38281671190305044,0.5761631015094901,20.0,8.538425776901752
CUST00412,APP000412,41.0,Female,West,PhD,Unemployed,191700.0,420601.72,84.0,18.43,3.0,683.0,Good,3124325.97,2019-01-02,1.0,Education,570601.72,624.0,3124325.97,2019,1,2,2,4.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.001392673716411901,12.16369214550422,0.23408705664805593,0.23408688734685623,12.16369214550422,0.23408705664805593,0.23408688734685623,2.9765192669834795,52.0,16.297911695817966
CUST00413,APP000413,67.0,Male,Central,Masters,Salaried,55140.0,925546.33,48.0,21.04,3.0,606.0588974066726,Good,2375640.56,2022-05-29,0.0,Personal,1075546.33,475.0,2375640.56,2022,5,29,6,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.3926625768854008,10.917648820068036,-2.2106662695644936,-2.210667687731647,10.917648820068036,-2.2106662695644936,-2.210667687731647,19.50538310875755,39.583333333333336,43.08301554197421
CUST00414,APP000414,49.0,Male,Central,Bachelors,Salaried,317840.0,129643.0,24.0,18.44,2.0,382.0,Average,4379668.79,2022-03-21,0.0,Business,229643.0,875.0,4379668.79,2022,3,21,0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.289076690345825,12.669306536720631,1.2722042604467745,1.2722039422834617,12.669306536720631,1.2722042604467745,1.2722039422834617,0.7225090532687728,72.91666666666667,13.779433081320535
CUST00415,APP000415,64.0,Male,North,Diploma,Unemployed,107410.0,526095.9,84.0,21.01,4.0,873.0,Average,1364440.01,2021-05-10,1.0,Education,726095.9,272.0,1364440.01,2021,5,10,0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8590709838203983,11.584417876668855,-0.9221824244869723,-0.9221819105326381,11.584417876668855,-0.9221824244869723,-0.9221819105326381,6.75997709731778,22.666666666666668,12.702982096805728
CUST00416,APP000416,39.0,Female,South,Masters,Salaried,330550.0,790791.93,84.0,13.75,2.0,585.0,Average,44135.33,2023-10-27,0.0,Business,890791.93,8.0,44135.33,2023,10,27,4,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.418825095699875,12.708516238018078,1.3538555333106694,1.3538552588852666,12.708516238018078,1.3538555333106694,1.3538552588852666,2.6948698687948305,0.6666666666666666,0.1335204854924051
CUST00417,APP000417,40.0,Female,Central,Diploma,Self-employed,198040.0,943680.68,24.0,9.66,4.0,833.0,Good,821180.42,2022-08-12,0.0,Education,1143680.6800000002,164.0,821180.42,2022,8,12,4,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0661137508167011,12.196229358947564,0.300072853941811,0.30007264609811074,12.196229358947564,0.300072853941811,0.30007264609811074,5.774969223544621,13.666666666666666,4.146517236329851
CUST00418,APP000418,19.0,Female,Central,Diploma,Self-employed,222970.0,751841.11,36.0,19.55,4.0,758.0,Good,1754118.78,2024-03-19,1.0,Home,951841.11,350.0,1754118.78,2024,3,19,1,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.3206084593514345,12.314796997142643,0.5414765739724933,0.5414762499366779,12.314796997142643,0.5414765739724933,0.5414762499366779,4.268900933305228,29.166666666666668,7.867026563992627
CUST00419,APP000419,44.0,Male,East,High School,Salaried,289150.0,726154.24,48.0,13.13,2.0,511.0,Average,1585448.44,2023-12-15,0.0,Home,826154.24,317.0,1585448.44,2023,12,15,4,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,0.996198503909343,12.574704321992973,1.0758865812465366,1.075886196965383,12.574704321992973,1.0758865812465366,1.075886196965383,2.8571723424784974,26.416666666666668,5.4831158806298435
CUST00420,APP000420,59.0,Female,South,PhD,Salaried,216760.0,829958.33,84.0,18.41,0.0,425.0,Poor,3958900.97,2023-12-17,1.0,Home,829958.33,791.0,3958900.97,2023,12,17,6,4.0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.2572144705828547,12.286550643066715,0.48383180494201994,0.4838315046295168,12.286550643066715,0.48383180494201994,0.4838315046295168,3.8289098592458974,65.91666666666667,18.263898810210325
CUST00421,APP000421,19.0,Male,East,Masters,Self-employed,227850.0,457277.2,84.0,11.6,3.0,712.0,Good,3405997.72,2021-05-25,1.0,Home,607277.2,681.0,3405997.72,2021,5,25,1,3.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.3704253136494489,12.336447185534713,0.5857173618233408,0.5857170215142171,12.336447185534713,0.5857173618233408,0.5857170215142171,2.6652382478022916,56.75,14.948355372589983
CUST00422,APP000422,43.0,Female,South,Diploma,Salaried,149910.0,809727.64,60.0,8.38,5.0,798.0,Good,1504786.03,2024-09-24,1.0,Education,1059727.64,300.0,1504786.03,2024,9,24,1,1.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.4252151830692483,11.917797063653179,-0.260995241770779,-0.2609950741639804,11.917797063653179,-0.260995241770779,-0.2609950741639804,7.0690452335052125,25.0,10.037862665181342
CUST00423,APP000423,45.2357245336682,Male,East,High School,Salaried,196040.0,27805.12,84.0,23.8,4.0,724.0,Good,2294141.65,2024-04-22,1.0,Education,227805.12,458.0,2294141.65,2024,4,22,0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,0.045697007251941105,12.18607910001027,0.27947603773578517,0.27947584165593037,12.18607910001027,0.27947603773578517,0.27947584165593037,1.1620279431343443,38.166666666666664,11.702356394835773
CUST00424,APP000424,57.0,Male,Central,Bachelors,Self-employed,121330.0,926069.83,24.0,9.66,4.0,853.0,Good,486839.93,2020-11-26,0.0,Education,1126069.83,97.0,486839.93,2020,11,26,3,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.7169704486096687,11.706277626996624,-0.681828087255596,-0.6818276587077833,11.706277626996624,-0.681828087255596,-0.6818276587077833,9.28097378246285,8.083333333333334,4.012494168843906
CUST00425,APP000425,50.0,Male,Central,Masters,Salaried,137080.0,454440.38,84.0,23.8,0.0,842.0,Average,4491750.76,2019-12-14,0.0,Education,454440.38,898.0,4491750.76,2019,12,14,5,3.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5561885930371837,11.82832727097215,-0.43956700265074966,-0.43956671362378646,11.82832727097215,-0.43956700265074966,-0.43956671362378646,3.3151230294497416,74.83333333333333,32.76712863197671
CUST00426,APP000426,26.0,Male,North,Diploma,Salaried,434670.0,562312.58,36.0,23.61,5.0,457.0,Good,4677769.87,2022-03-08,0.0,Business,812312.58,935.0,4677769.87,2022,3,8,1,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,2.4817207656812803,12.982344702076086,1.92874986071346,1.928750196746833,12.982344702076086,1.92874986071346,1.928750196746833,1.8687986546146396,77.91666666666667,10.761633212245584
CUST00427,APP000427,60.0,Female,East,PhD,Unemployed,108650.0,269784.6,48.0,20.49,1.0,411.0,Good,4899219.64,2024-10-12,1.0,Education,319784.6,979.0,4899219.64,2024,10,12,5,4.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.8464126028102471,11.595896189507844,-0.8996077222683956,-0.8996072133022707,11.595896189507844,-0.8996077222683956,-0.8996072133022707,2.943227397815022,81.58333333333333,45.09134421220237
CUST00428,APP000428,65.0,Female,West,High School,Salaried,175810.0,-30049.305186239304,48.0,18.21,0.0,701.0,Good,4344078.63,2022-10-04,0.0,Education,32768.98,868.0,4344078.63,2022,10,4,1,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.1608183539056063,12.07716483337925,0.05915131067211535,0.059151253719308725,12.07716483337925,0.05915131067211535,0.059151253719308725,0.18638754116636616,72.33333333333333,24.708798823736853
CUST00429,APP000429,56.0,Male,North,Diploma,Unemployed,172260.0,95103.09,84.0,16.82,5.0,421.0,Good,878064.83,2020-01-18,1.0,Education,345103.09,175.0,878064.83,2020,1,18,5,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.1970580737330553,12.056766047504533,0.018024846693837075,0.018024817775784716,12.056766047504533,0.018024846693837075,0.018024817775784716,2.003373311428588,14.583333333333334,5.0972932352650915
CUST00430,APP000430,46.0,Female,East,PhD,Self-employed,139330.0,875183.09,12.0,21.72,0.0,572.0,Good,240520.45,2021-08-20,1.0,Education,875183.09,48.0,240520.45,2021,8,20,4,4.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5332197565268287,11.844607676287078,-0.40713495576617936,-0.4071346880027275,11.844607676287078,-0.40713495576617936,-0.4071346880027275,6.2813235389109385,4.0,1.7262522338890844
CUST00431,APP000431,59.0,Male,East,Diploma,Self-employed,210490.0,831554.49,12.0,11.92,4.0,593.0,Good,2902187.67,2022-06-25,0.0,Home,1031554.49,580.0,2902187.67,2022,6,25,5,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,1.0,0.1932079795073321,12.257198175846119,0.424019378337117,0.4240191054613793,12.257198175846119,0.424019378337117,0.4240191054613793,4.900705920918234,48.333333333333336,13.787704319899662
CUST00432,APP000432,43.0,Female,North,Masters,Salaried,218570.0,231738.91,24.0,14.95,3.0,601.0913970517674,Good,4563899.08,2021-07-09,0.0,Home,381738.91,912.0,4563899.08,2021,7,9,4,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.2756916235089625,12.294866183527068,0.5007932476735123,0.5007929400944281,12.294866183527068,0.5007932476735123,0.5007929400944281,1.7465213134404838,76.0,20.88062496854569
CUST00433,APP000433,52.0,Female,Central,Masters,Student,102450.0,813137.91,12.0,17.53,0.0,770.0,Average,894983.29,2021-03-26,0.0,Education,813137.91,178.0,894983.29,2021,3,26,4,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9097045078610031,11.537139914478365,-1.0150232625362228,-1.0150227360268549,11.537139914478365,-1.0150232625362228,-1.0150227360268549,7.936846980507755,14.833333333333334,8.735720393163561
CUST00434,APP000434,67.0,Female,East,Masters,Salaried,171220.0,790630.58,24.0,13.99,1.0,506.0,Good,45144.14,2020-08-26,1.0,Education,840630.58,9.0,45144.14,2020,8,26,2,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.2076747803867305,12.050710398718623,0.005824312263992637,0.0058242917492395945,12.050710398718623,0.005824312263992637,0.0058242917492395945,4.90962311865951,0.75,0.2636600650621127
CUST00435,APP000435,42.0,Male,Central,High School,Self-employed,94730.0,639572.27,60.0,14.27,2.0,409.0,Good,4029425.27,2019-04-11,0.0,Personal,739572.27,805.0,4029425.27,2019,4,11,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.9885131380209767,11.458796575131819,-1.1683660742416468,-1.1683655591476745,11.458796575131819,-1.1683660742416468,-1.1683655591476745,7.807077619786554,67.08333333333333,42.53544531357211
CUST00436,APP000436,41.0,Female,North,Masters,Salaried,241420.0,386049.77,24.0,12.61,5.0,739.0,Poor,393210.46,2019-07-09,1.0,Home,636049.77,78.0,393210.46,2019,7,9,1,3.0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.5089529187363455,12.394297576405432,0.7041757267672902,0.7041753518440506,12.394297576405432,0.7041757267672902,0.7041753518440506,2.6346082983667536,6.5,1.6287334573214427
CUST00437,APP000437,30.0,Female,Central,PhD,Salaried,177770.0,286068.78,12.0,16.59,0.0,577.0,Average,2074393.1,2021-09-29,0.0,Education,286068.78,414.0,2074393.1,2021,9,29,2,4.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.1408099452121415,12.088251484147014,0.08152167707340398,0.08152160508414052,12.088251484147014,0.08152167707340398,0.08152160508414052,1.609198238182831,34.5,11.66890606454371
CUST00438,APP000438,24.0,Male,South,Diploma,Salaried,169590.0,247147.92,84.0,21.46,0.0,867.0,Average,3397647.81,2024-04-30,1.0,Education,247147.92,679.0,3397647.81,2024,4,30,1,1.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,-0.2243144263920099,12.041144934894152,-0.01343974406113399,-0.013439751236742674,12.041144934894152,-0.01343974406113399,-0.013439751236742674,1.4573174284012713,56.583333333333336,20.03436391082074
CUST00439,APP000439,53.0,Male,West,Bachelors,Student,226280.0,332236.78,60.0,10.43,1.0,868.0,Good,1191619.95,2019-10-26,0.0,Home,382236.78,238.0,1191619.95,2019,10,26,5,2.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,2.0,0.3543981699511123,12.329532868750844,0.5715829774596597,0.5715826421609183,12.329532868750844,0.5715829774596597,0.5715826421609183,1.6892128813289673,19.833333333333332,5.266106964349635
CUST00440,APP000440,62.0,Female,East,PhD,Student,141810.0,905487.27,12.0,22.89,3.0,781.0,Good,428973.19,2024-02-09,0.0,Education,1055487.27,85.0,428973.19,2024,2,9,4,4.0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5079029945065263,11.862250464119407,-0.37195789148864183,-0.37195764725839403,11.862250464119407,-0.37195789148864183,-0.37195764725839403,7.442915359175241,7.083333333333333,3.0249641424149045
CUST00441,APP000441,37.0,Female,West,PhD,Salaried,257050.0,96087.96,24.0,18.71,0.0,413.0,Good,3852405.93,2023-08-25,0.0,Home,96087.96,770.0,3852405.93,2023,8,25,4,4.0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,0.6685097696949449,12.4570297877698,0.833033995105989,0.8330335987816142,12.4570297877698,0.833033995105989,0.8330335987816142,0.37380893285768196,64.16666666666667,14.986932281920708
CUST00442,APP000442,18.0,Female,Central,Masters,Salaried,101290.0,832293.85,36.0,21.0,0.0,587.3037576135719,Good,3154573.67,2021-03-07,0.0,Education,832293.85,630.0,3154573.67,2021,3,7,6,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.9215462191285639,11.525752841275015,-1.0373502212967616,-1.0373496938188835,11.525752841275015,-1.0373502212967616,-1.0373496938188835,8.216858852217866,52.5,31.143671895824898
CUST00443,APP000443,25.0,Female,East,High School,Self-employed,329700.0,361912.27,48.0,16.46,3.0,620.0,Good,4942567.52,2023-04-22,0.0,Business,511912.27,988.0,4942567.52,2023,4,22,5,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.410147979684852,12.70594146211558,1.3484886438140962,1.3484883662086964,12.70594146211558,1.3484886438140962,1.3484883662086964,1.5526561035604989,82.33333333333333,14.99106014237142
CUST00444,APP000444,63.0,Female,Central,Diploma,Salaried,123570.0,531167.41,12.0,20.25,1.0,478.0,Poor,1728097.09,2024-07-17,0.0,Education,581167.41,345.0,1728097.09,2024,7,17,2,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.6941036958171375,11.724571168644596,-0.6456144554320827,-0.6456140450212996,11.724571168644596,-0.6456144554320827,-0.6456140450212996,4.703105178399463,28.75,13.98464922999733
CUST00445,APP000445,33.0,Male,South,High School,Salaried,69700.0,798595.92,24.0,7.28,5.0,518.0,Good,318194.31,2023-06-25,0.0,Personal,1048595.92,63.0,318194.31,2023,6,25,6,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.244028683733948,11.151969943847991,-1.7629421326411867,-1.762942212828401,11.151969943847991,-1.7629421326411867,-1.762942212828401,15.044201948322117,5.25,4.565132637982239
CUST00446,APP000446,31.0,Male,North,Diploma,Self-employed,138100.0,150339.57368684176,60.0,20.91,5.0,827.0,Good,3674406.68,2021-09-26,0.0,Education,250000.0,734.0,3674406.68,2021,9,26,6,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.5457760538191561,11.835740580500783,-0.4248024226417701,-0.4248021432394366,11.835740580500783,-0.4248024226417701,-0.4248021432394366,1.8102692956604225,61.166666666666664,26.606662370294206
